0.5,10.0,0.008105288574745545
1.5,10.0,0.022897734728996436
2.5,10.0,0.022546429346956276
3.5,10.0,0.04015974997327978
4.5,10.0,0.03907481628692678
5.5,10.0,0.07439584861501862
6.5,10.0,0.05440197233122231
7.5,10.0,0.06972622896197038
8.5,10.0,0.08928937006854469
9.5,10.0,0.0211507926390421
5.0,100.0,0.3405270418701201
15.0,100.0,0.3446535018684106
25.0,100.0,0.3684968202461711
35.0,100.0,0.3459858069243679
45.0,100.0,0.30524162339214667
55.0,100.0,0.28285228889073866
65.0,100.0,0.24785720707700126
75.0,100.0,0.22140793434225658
85.0,100.0,0.1424596269756067
95.0,100.0,0.09465804490034029
50.0,1000.0,0.6138095944593134
150.0,1000.0,0.5018314957533849
250.0,1000.0,0.4205521396230574
350.0,1000.0,0.3303893179427229
450.0,1000.0,0.2915026194559903
550.0,1000.0,0.2803227406123015
650.0,1000.0,0.2585738527225328
750.0,1000.0,0.2293623670598659
850.0,1000.0,0.16634429919806126
950.0,1000.0,0.09668328091262857
500.0,10000.0,0.5155933031358677
1500.0,10000.0,0.48564193457123
2500.0,10000.0,0.4299112861758615
3500.0,10000.0,0.4004018935150831
4500.0,10000.0,0.3697609590851658
5500.0,10000.0,0.3191937090079739
6500.0,10000.0,0.2951142778856804
7500.0,10000.0,0.27483806133606536
8500.0,10000.0,0.22575557553538897
9500.0,10000.0,0.14002423159219363
5000.0,100000.0,0.36130967388816065
15000.0,100000.0,0.28861946896617285
25000.0,100000.0,0.21268483612825276
35000.0,100000.0,0.14366195012885982
45000.0,100000.0,0.10600676996151774
55000.0,100000.0,0.0509051672012851
65000.0,100000.0,0.050729429312678716
75000.0,100000.0,0.02783337009995532
85000.0,100000.0,0.023953651838551204
95000.0,100000.0,-0.04647749736604192
50000.0,1000000.0,0.12622335505115762
150000.0,1000000.0,0.09465369214408657
250000.0,1000000.0,0.05735355651011702
350000.0,1000000.0,0.051251024093807
450000.0,1000000.0,0.024756195578892217
550000.0,1000000.0,0.025326866729398385
650000.0,1000000.0,0.027536602265343154
750000.0,1000000.0,0.01544195655176144
850000.0,1000000.0,0.020990254730085135
950000.0,1000000.0,-0.01745876028655049
75.0,1500.0,0.5553035189236251
225.0,1500.0,0.4655785741980528
375.0,1500.0,0.40065460957895843
525.0,1500.0,0.35811631519433373
675.0,1500.0,0.31614242582088914
825.0,1500.0,0.25388192408380544
975.0,1500.0,0.24656943259498
1125.0,1500.0,0.23731226793143864
1275.0,1500.0,0.1888164846358281
1425.0,1500.0,0.09191670655890632
750.0,15000.0,0.5628402693551646
2250.0,15000.0,0.5023558122124033
3750.0,15000.0,0.4099430786869427
5250.0,15000.0,0.3499041726588361
6750.0,15000.0,0.2883707728454685
8250.0,15000.0,0.26874346432145574
9750.0,15000.0,0.22491184447629992
11250.0,15000.0,0.18226165413324213
12750.0,15000.0,0.10756163480855771
14250.0,15000.0,0.05202945748407807
12.5,250.0,0.29331004288100293
37.5,250.0,0.3041992399064804
62.5,250.0,0.2974874967342914
87.5,250.0,0.25620207761711844
112.5,250.0,0.21745420894559267
137.5,250.0,0.1825481404306026
162.5,250.0,0.18736733547391618
187.5,250.0,0.13710849544569878
212.5,250.0,0.1230030435629616
237.5,250.0,0.04505172410104963
125.0,2500.0,0.5464157619091141
375.0,2500.0,0.4596715581926604
625.0,2500.0,0.3726034329273477
875.0,2500.0,0.3122932603504769
1125.0,2500.0,0.27287224048232994
1375.0,2500.0,0.2408083091165717
1625.0,2500.0,0.18310872742665232
1875.0,2500.0,0.1653447890906548
2125.0,2500.0,0.12888377932397743
2375.0,2500.0,0.06979294732159164
1250.0,25000.0,0.5670896711604461
3750.0,25000.0,0.44733444946330664
6250.0,25000.0,0.36812218884239395
8750.0,25000.0,0.28910715067154047
11250.0,25000.0,0.2345567705868805
13750.0,25000.0,0.18199271739639786
16250.0,25000.0,0.1427769024638504
18750.0,25000.0,0.1296965640822532
21250.0,25000.0,0.09293995143597587
23750.0,25000.0,0.03142645301710855
1500.0,30000.0,0.5035545804965839
4500.0,30000.0,0.4268347948016806
7500.0,30000.0,0.3161162957347991
10500.0,30000.0,0.2733504216746121
13500.0,30000.0,0.22051231175764677
16500.0,30000.0,0.17699944447692317
19500.0,30000.0,0.13879902704119798
22500.0,30000.0,0.1091741074019979
25500.0,30000.0,0.061103299910089316
28500.0,30000.0,0.025410739515010317
2.5,50.0,0.29091705476466784
7.5,50.0,0.31927497579788794
12.5,50.0,0.2932414174649006
17.5,50.0,0.3107145802780866
22.5,50.0,0.2798621502688622
27.5,50.0,0.24313580136818574
32.5,50.0,0.18414701068877626
37.5,50.0,0.15749698050515779
42.5,50.0,0.1108697995696395
47.5,50.0,0.061181995530507516
25.0,500.0,0.6302210523856371
75.0,500.0,0.4924509317538998
125.0,500.0,0.38843572238220064
175.0,500.0,0.2809894532496902
225.0,500.0,0.22359980795744164
275.0,500.0,0.20006319971252134
325.0,500.0,0.18330370015252295
375.0,500.0,0.17556570913244152
425.0,500.0,0.15566001719411074
475.0,500.0,0.10059917955237974
250.0,5000.0,0.6098951394990529
750.0,5000.0,0.5183419419995815
1250.0,5000.0,0.44630165387858717
1750.0,5000.0,0.39735802185044194
2250.0,5000.0,0.3410404668071044
2750.0,5000.0,0.2896665383680923
3250.0,5000.0,0.2621322353061538
3750.0,5000.0,0.22487825019482033
4250.0,5000.0,0.20389274646853456
4750.0,5000.0,0.10306539601459833
2500.0,50000.0,0.488162487690822
7500.0,50000.0,0.38179490891041384
12500.0,50000.0,0.3124966484490708
17500.0,50000.0,0.2655044018185724
22500.0,50000.0,0.19388698837537036
27500.0,50000.0,0.15175772816886765
32500.0,50000.0,0.10610636661154227
37500.0,50000.0,0.0980595964331647
42500.0,50000.0,0.04683426594314258
47500.0,50000.0,0.020899667728607244
10500.0,10000.0,0.09937691030614818
11500.0,10000.0,0.08910816277425361
12500.0,10000.0,0.09133163467899433
13500.0,10000.0,0.09339280362426816
14500.0,10000.0,0.08191543207441798
15500.0,10000.0,0.07475174643550063
